time,open,high,low,close,SMA50,SMA100,SMA200,Basis_BB,Upper_BB,Lower_BB,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Histogram(Signal-MACD),MACD(fast-slow),Signal_sma9,OnBalanceVolume,StochasticOscillator,StochasticOscillator_SMA3,Accumulation/Distribution,Aroon Up,Aroon Down
20/02/2008,133.99001,137.60001,133.75999,135.92,140.3526002,145.3216994,147.6317498,135.1880015,138.4715359,131.9044671,47.94126546,44.83247771,NaN,NaN,NaN,NaN,NaN,NaN,0.48836394,-1.154334848,-1.642698788,2591223261,53.17258883,48.18104907,4960448815,14.28571429,42.85714286
21/02/2008,136.66,137.00999,134.07001,134.78999,140.0302,145.1386993,147.5509497,135.234501,138.4674431,132.0015589,44.87040214,44.71456641,NaN,NaN,44.87040214,NaN,NaN,NaN,0.424519736,-1.112049118,-1.536568854,2390172077,38.83236041,46.70046531,4857869615,7.142857143,35.71428571
22/02/2008,134.97,135.85001,132.86,135.62,139.701,144.9690993,147.4752997,135.2660005,138.5010758,132.0309252,47.52901984,44.4264479,NaN,NaN,NaN,NaN,NaN,NaN,0.429227304,-1.000034725,-1.429262028,2595663085,51.38705416,47.79733447,5031745353,0,28.57142857
25/02/2008,135.53999,137.64999,134.78,137.33,139.4894,144.7993993,147.4061497,135.480501,138.6652561,132.2957459,52.60057981,44.77608512,NaN,NaN,NaN,NaN,NaN,NaN,0.531835626,-0.764467496,-1.296303122,2785770093,94.59475438,61.60472298,5179460338,0,21.42857143
26/02/2008,136.75,138.95,136.5,138.36,139.2692,144.6420993,147.3500497,135.6365005,139.0558655,132.2171355,55.39705955,45.81783296,NaN,NaN,NaN,NaN,55.39705955,NaN,0.645819173,-0.489029155,-1.134848328,2998190717,91.82825485,79.27002113,5289572253,100,14.28571429
27/02/2008,137.56,139.14,137.41,138.22,139.0524,144.4864993,147.2868497,135.7520005,139.3518102,132.1521908,54.92274508,46.95268482,NaN,NaN,NaN,NaN,NaN,NaN,0.684818667,-0.278824994,-0.963643662,2829794909,87.58434548,91.3357849,5278865005,100,7.142857143
28/02/2008,137.24001,137.96001,136.55,136.87,138.8464,144.3149993,147.2185497,135.8500005,139.4594887,132.2405123,50.43809316,47.60688591,NaN,NaN,NaN,NaN,NaN,NaN,0.595994978,-0.218649939,-0.814644917,2658963853,68.02821404,82.48027146,5185573737,92.85714286,0
29/02/2008,135.60001,137.0249,132.78,133.82001,138.6214,144.0946993,147.1347997,135.672501,139.3145435,132.0304585,42.07848487,47.77395367,NaN,NaN,NaN,NaN,NaN,NaN,0.321862694,-0.41231655,-0.734179244,2406248733,25.07066891,60.22774281,5056690156,85.71428571,7.142857143
03/03/2008,133.14,133.81,132.24001,133.5,138.3738,143.8794993,147.0442997,135.368501,138.6525613,132.0844407,41.30495123,47.75326186,NaN,NaN,NaN,NaN,NaN,NaN,0.119440397,-0.584878748,-0.704319145,2210635101,18.2607511,37.11987802,5175054601,78.57142857,0
04/03/2008,132.23,133.39999,130.99001,132.99001,138.1160002,143.6445994,146.9527497,135.127001,138.3644734,131.8895286,40.04163041,47.40449874,NaN,NaN,NaN,NaN,NaN,NaN,-0.039820468,-0.75409473,-0.714274262,1928121949,24.53990741,22.62377581,5361446837,71.42857143,100
05/03/2008,133.41,134.77,132.34,133.83,137.8566002,143.4206994,146.8587997,135.112001,138.3705233,131.8534787,43.12705136,47.02452142,NaN,NaN,NaN,NaN,NaN,NaN,-0.077436536,-0.811069932,-0.733633396,2198803293,34.84654582,25.88240145,5422712162,64.28571429,92.85714286
06/03/2008,132.98,133.22,130.55,131.06,137.5152002,143.1765994,146.7513998,135.012501,138.6196799,131.4053221,36.46340207,46.36411378,NaN,NaN,NaN,NaN,NaN,NaN,-0.267040741,-1.067434322,-0.800393581,1950891165,5.937136205,21.77452981,5269508038,57.14285714,100
07/03/2008,129.63,131.74001,128.58,129.71001,137.1248004,142.9103995,146.6378498,134.801502,139.0702926,130.5327114,33.7281908,45.51329353,NaN,NaN,NaN,NaN,NaN,NaN,-0.450738439,-1.36381663,-0.913078191,1624456605,10.70085227,17.16151143,5176537497,50,100
10/03/2008,129.81,129.92999,127.59,128,136.6938004,142.6402996,146.5156498,134.5480015,139.7072647,129.3887383,30.59728916,44.36001178,NaN,NaN,30.59728916,NaN,NaN,NaN,-0.643052627,-1.716893975,-1.073841348,1388773229,3.54978355,6.729257342,5023444375,42.85714286,100
11/03/2008,130.72,132.72,127.71519,132.60001,136.3924006,142.4284997,146.4233499,134.490502,139.7093471,129.2716569,45.30563337,44.17175235,NaN,NaN,NaN,NaN,NaN,NaN,-0.426529655,-1.607003416,-1.180473761,1730648941,43.37670996,19.20911526,5348927190,35.71428571,92.85714286
12/03/2008,132.73,133.77,131.16,131.36,136.0736006,142.1995997,146.3216999,134.3090015,139.6955293,128.9224737,42.67983612,44.01528335,NaN,NaN,NaN,NaN,NaN,NaN,-0.336830249,-1.601511572,-1.264681323,1501487821,32.64069264,26.52239538,5154886548,28.57142857,85.71428571
13/03/2008,129.61,132.64,128.60001,131.64999,135.7824002,141.9791996,146.2187498,134.073001,139.4911577,128.6548443,43.50447826,43.72781609,NaN,NaN,NaN,NaN,NaN,NaN,-0.232914858,-1.555824896,-1.322910038,1853369293,35.15142857,37.05627706,5334309091,21.42857143,78.57142857
14/03/2008,132.77,132.81,127.78,129.61,135.4760004,141.7785996,146.0993998,133.795001,139.5212808,128.0687212,39.22890825,42.77269669,NaN,NaN,NaN,NaN,NaN,NaN,-0.2736996,-1.665034538,-1.391334938,1368681421,17.48917749,28.42709957,5202296688,14.28571429,71.42857143
17/03/2008,126.57001,129.25999,126.07001,128.3,135.1448004,141.5561997,145.9742997,133.453001,139.6173848,127.2886172,36.73237686,41.43950507,NaN,NaN,NaN,NaN,NaN,NaN,-0.355831506,-1.83612432,-1.480292814,963370445,17.06191053,23.2341722,5363659750,7.142857143,100
18/03/2008,130.62,133.69,129.98,133.63,134.9912004,141.3748998,145.8720497,133.358501,139.4507645,127.2662375,50.52774045,41.12557617,NaN,NaN,NaN,NaN,NaN,NaN,-0.035013222,-1.524059342,-1.48904612,1297786829,63.58275862,32.71128221,5687259431,0,92.85714286
19/03/2008,134.14,134.64999,130.03999,130.32001,134.7738006,141.1632999,145.7531497,133.0785015,139.1888457,126.9681573,44.09720868,40.67265585,NaN,NaN,NaN,NaN,NaN,NaN,-0.029755566,-1.526240578,-1.496485012,951815373,38.79546029,39.81337648,5383317879,0,85.71428571
20/03/2008,130.05,132.91,129.25999,132.08,134.6372006,140.9656999,145.6460997,132.943002,139.0155985,126.8704055,47.89445814,41.08808251,NaN,NaN,NaN,NaN,NaN,NaN,0.101061285,-1.370158405,-1.47121969,1197135997,69.08042423,57.15288105,5517068333,0,78.57142857
24/03/2008,133.31,135.81,133.24001,134.72,134.5242006,140.7766999,145.5604997,132.898002,138.9035502,126.8924538,53.04652816,41.92676658,NaN,NaN,NaN,NaN,NaN,NaN,0.359648415,-1.021659172,-1.381307587,1406246365,88.80902342,65.56163598,5548800344,100,71.42857143
25/03/2008,134.86,135.55,133.77,134.85001,134.395401,140.5839,145.4892497,132.7740025,138.5045043,127.0435007,53.29146359,42.87318323,NaN,NaN,NaN,NaN,NaN,NaN,0.523762506,-0.726604454,-1.25036696,1599193549,90.14382972,82.67775912,5589993484,92.85714286,64.28571429
26/03/2008,134.46001,135.08839,133.11,133.2,134.2564012,140.3853,145.4000497,132.5160025,137.6509822,127.3810228,49.74475352,43.34587624,NaN,NaN,NaN,NaN,NaN,NaN,0.505269117,-0.618780564,-1.124049681,1402259357,73.20325791,84.05203701,5410976970,85.71428571,57.14285714
27/03/2008,134.2,134.44,132.36,132.78,134.0864012,140.1666001,145.3074497,132.2440025,136.6688078,127.8191972,48.85348012,44.23088182,NaN,NaN,NaN,NaN,NaN,NaN,0.450635104,-0.560755801,-1.011390905,1177106237,68.89113849,77.41274204,5276751071,78.57142857,50
28/03/2008,132.99001,133.36,131.06,131.50999,133.953201,139.9714,145.2167497,131.976002,135.8643678,128.0876362,46.16024483,45.11888568,NaN,NaN,46.16024483,NaN,NaN,NaN,0.320940113,-0.610215764,-0.931155877,996187549,55.85200806,65.98213482,5166625079,71.42857143,42.85714286
31/03/2008,131.28999,132.73,131.09,131.97,133.853001,139.7791,145.1171497,131.8835015,135.6789063,128.0880967,47.29365347,46.31148313,NaN,NaN,NaN,NaN,NaN,NaN,0.260671528,-0.605316467,-0.865987995,1162879677,60.57490819,61.77268491,5178822064,64.28571429,35.71428571
01/04/2008,133.71001,136.84,133.50999,136.61,133.9166012,139.6447,145.0358997,132.0390015,136.3114388,127.7665642,57.10310439,47.15415963,NaN,NaN,NaN,NaN,NaN,NaN,0.513240522,-0.224437343,-0.737677864,1417426925,97.86443627,71.43045084,5398206735,100,28.57142857
02/04/2008,137.06,137.67,135.98,136.7,134.0094012,139.4909999,144.9540497,132.224501,136.9446894,127.5043126,57.26922814,48.19625906,NaN,NaN,NaN,NaN,NaN,NaN,0.657109816,0.083709405,-0.57340041,1628337741,91.63792383,83.35908943,5367006910,100,21.42857143
03/04/2008,135.94,137.44,135.71001,137.03999,134.135801,139.3822998,144.8747996,132.3850005,137.5132945,127.2567065,57.932003,49.22679654,NaN,NaN,NaN,NaN,57.932003,NaN,0.739762469,0.351302676,-0.388459793,1804222493,94.56887463,94.69041158,5461555169,92.85714286,14.28571429
04/04/2008,137.12,137.96001,136.12,136.89,134.196401,139.2795998,144.7928996,132.6765005,138.1232784,127.2297226,57.50822724,50.53246219,NaN,NaN,NaN,NaN,NaN,NaN,0.746757483,0.54498706,-0.201770422,1599749437,91.00075694,92.40251846,5428216241,100,7.142857143
07/04/2008,137.87,138.57001,136.74001,136.96001,134.235801,139.1977999,144.7219997,133.0390005,138.6113826,127.4666184,57.66389937,52.02757094,NaN,NaN,NaN,NaN,NaN,NaN,0.718302937,0.696108249,-0.022194688,1754130749,82.70680407,89.42547854,5310953933,100,0
08/04/2008,136.19,137.1554,135.95,136.82001,134.3114014,139.129,144.6461997,133.480001,138.7766431,128.1833589,57.21251171,52.5050546,NaN,NaN,NaN,NaN,NaN,NaN,0.654081424,0.795407092,0.141325668,1605193501,81.2030479,84.97020297,5377010704,92.85714286,14.28571429
09/04/2008,136.61,136.8,134.89,135.83,134.3232012,139.0065,144.5725997,133.6415005,139.0173457,128.2656553,53.993774,53.21195212,NaN,NaN,NaN,NaN,NaN,NaN,0.515072031,0.785165706,0.270093676,1409582941,70.56923616,78.15969604,5373938287,85.71428571,7.142857143
10/04/2008,135.39,136.67,134.89999,136.02,134.3254012,138.89,144.5035497,133.8745005,139.2385436,128.5104574,54.52257124,53.68538877,NaN,NaN,NaN,NaN,NaN,NaN,0.410605673,0.783350766,0.372745094,1602550749,66.04518503,72.60582303,5425179127,78.57142857,0
11/04/2008,134.45,135.9837,133.00999,133.38,134.2948012,138.7684001,144.4289998,133.961001,139.2337845,128.6882175,46.52129325,53.21930056,NaN,NaN,NaN,NaN,NaN,NaN,0.151726677,0.56240344,0.410676763,1379577437,30.89210267,55.83550795,5257693643,71.42857143,28.57142857
14/04/2008,133.19,133.53999,132.55,132.92999,134.206001,138.6398001,144.3416498,134.1270005,139.038047,129.215954,45.30091919,52.64854739,NaN,NaN,45.30091919,NaN,NaN,NaN,-0.050950074,0.346989171,0.397939245,1219055501,24.89996684,40.61241818,5220398670,64.28571429,21.42857143
15/04/2008,133.58,133.69,132.33,133.24001,134.0792012,138.5346003,144.2559498,134.374001,138.5262177,130.2217843,46.34516392,52.40571956,NaN,NaN,NaN,NaN,NaN,NaN,-0.159156232,0.198993955,0.358150187,1391444621,29.02805722,28.27337558,5278709290,57.14285714,14.28571429
16/04/2008,134.53999,136.92999,134.39999,136.85001,134.0598012,138.4567004,144.1880499,134.5350015,138.8073119,130.2626911,56.70902922,52.96683021,NaN,NaN,NaN,NaN,NaN,NaN,0.008482057,0.368752758,0.360270701,1580713437,77.09723422,43.6750861,5456011529,50,7.142857143
17/04/2008,136.02,137.25,135.66,137.05,134.1182012,138.4104005,144.11435,134.871501,138.8099678,130.9330342,57.20222555,53.75554312,NaN,NaN,NaN,NaN,NaN,NaN,0.122588221,0.513505976,0.390917756,1760420941,79.67903786,61.93477644,5590509598,42.85714286,0
18/04/2008,138.94,139.56,138.25999,138.48,134.2268012,138.3539005,144.04505,135.191501,139.2099184,131.1730836,60.65394979,54.70985,NaN,NaN,NaN,NaN,NaN,NaN,0.275376813,0.735138772,0.459761959,1978951501,85.06224066,80.61283758,5445946020,100,0
21/04/2008,138.23,138.98,136.87,138.55,134.3192014,138.3299005,143.9769,135.383001,139.6506034,131.1153986,60.82052876,54.97538031,NaN,NaN,NaN,NaN,NaN,NaN,0.356981709,0.905989096,0.549007387,2097538877,86.03042877,83.5905691,5516199205,92.85714286,71.42857143
22/04/2008,138.19,138.37,136.64,137.94,134.4166012,138.2836004,143.9017,135.5375005,139.9383848,131.1366162,58.49637707,55.06303381,NaN,NaN,NaN,NaN,NaN,NaN,0.345482536,0.980860557,0.635378021,1935372813,77.593361,82.89534348,5597750925,85.71428571,64.28571429
23/04/2008,138.09,138.78,137.12,137.72,134.4960012,138.1895004,143.8253,135.7635005,140.1250779,131.4019231,57.64087246,55.04223877,NaN,NaN,NaN,NaN,NaN,NaN,0.300331805,1.010792777,0.710460972,1742063805,74.55048409,79.39142462,5544183369,78.57142857,57.14285714
24/04/2008,138.08,139.74001,137.03999,138.32001,134.5626012,138.1009006,143.7623001,136.040501,140.3117225,131.7692795,59.3854702,55.17632755,NaN,NaN,NaN,NaN,NaN,NaN,0.288102412,1.070588987,0.782486575,1971445181,80.83673301,77.6601927,5532291307,100,50
25/04/2008,139.41,139.89,137.91,139.60001,134.6272014,138.0103007,143.7003501,136.445002,140.4472219,132.4427821,62.89624022,55.55006618,NaN,NaN,NaN,NaN,NaN,NaN,0.33988729,1.207345687,0.867458397,2162233245,96.16415344,83.85045685,5667193885,100,42.85714286
28/04/2008,139.88,140.25,139.38,139.63,134.7164014,137.9298008,143.6265501,136.828002,140.4960699,133.1599341,62.97699047,55.96181467,NaN,NaN,NaN,NaN,NaN,NaN,0.348533033,1.303124689,0.954591656,2267849741,92.17171717,89.72420121,5622276525,100,35.71428571
29/04/2008,139.39,139.73,138.61,139.08,134.7952014,137.8570008,143.5477,136.951502,140.7460385,133.1569655,60.38160717,56.41808846,NaN,NaN,NaN,NaN,NaN,NaN,0.291878796,1.31944015,1.027561355,2142335677,85.22727273,91.18771445,5602104622,92.85714286,28.57142857
30/04/2008,139.28999,140.59,138.25999,138.25999,134.8500012,137.7515007,143.46485,137.0295015,140.8640743,133.1949287,56.63413013,56.5689141,NaN,NaN,NaN,NaN,NaN,NaN,0.179369045,1.251772661,1.072403616,1933939869,71.79164649,83.06354546,5393708814,100,21.42857143
01/05/2008,138.39,141.12,138.27,141.12,134.9540012,137.6533007,143.3967,137.233502,141.4624378,133.0045662,64.83221506,57.87683709,NaN,NaN,NaN,NaN,NaN,NaN,0.272189549,1.412640552,1.140451003,2121219373,100,85.67297307,5580988318,100,14.28571429
02/05/2008,142.33,142.37,140.56,141.50999,135.0884012,137.5593006,143.3318999,137.4645015,142.0801841,132.8488189,65.78213683,59.3397812,NaN,NaN,NaN,NaN,NaN,NaN,0.330589993,1.553688494,1.223098501,2302804877,91.43416335,87.74193661,5590015425,100,7.142857143
05/05/2008,141.05,141.61,140.41,140.83,135.1926012,137.4468006,143.2606999,137.658001,142.4921681,132.8238339,62.60674246,60.50132253,NaN,NaN,NaN,NaN,NaN,NaN,0.295318058,1.592246073,1.296928016,2184294509,80.67756502,90.70390946,5554462315,92.85714286,0
06/05/2008,140.00999,142.2,139.69,142.05,135.2870012,137.3882006,143.2034499,137.9195005,143.09764,132.741361,65.79679936,61.15044897,NaN,NaN,NaN,NaN,65.79679936,NaN,0.323762936,1.701631685,1.37786875,2363634317,95.23099851,89.11424229,5712367086,85.71428571,0
07/05/2008,141.89,142.03999,139.13,139.52,135.3102012,137.2897006,143.1311999,138.1040005,143.233921,132.97408,55.26707541,61.01222396,NaN,NaN,NaN,NaN,NaN,NaN,0.150598991,1.566117488,1.415518497,2164367069,50.2617801,75.39011455,5566511861,78.57142857,0
08/05/2008,139.74001,140.32001,138.98,139.16,135.3290012,137.1907006,143.0704999,138.2610005,143.3178675,133.2041335,53.94418604,60.53295512,NaN,NaN,NaN,NaN,NaN,NaN,-0.001710834,1.413379954,1.415090789,1986045885,43.97905759,63.15727874,5436097503,71.42857143,14.28571429
09/05/2008,138.60001,139.39,138.45,138.89999,135.369601,137.1080005,143.0069498,138.537,143.0739626,134.0000374,52.95821845,59.97136152,NaN,NaN,52.95821845,NaN,NaN,NaN,-0.126580341,1.256865363,1.383445703,1833456253,39.44136126,44.56073298,5429601081,64.28571429,7.142857143
12/05/2008,139.25,140.56,138.73,140.46001,135.502401,137.0619005,142.9691499,138.913501,142.7173016,135.1097004,57.92696288,59.93068908,NaN,NaN,NaN,NaN,NaN,NaN,-0.111266356,1.244362759,1.355629115,1984367693,64.16535804,49.19525896,5564021117,57.14285714,0
13/05/2008,140.8,140.89,139.73,140.48,135.642001,137.0079005,142.9459999,139.2755005,142.1035401,136.4474609,57.98819813,59.95549806,NaN,NaN,NaN,NaN,NaN,NaN,-0.106918377,1.221981143,1.32889952,2143509565,64.54040424,56.04904118,5610666148,50,7.142857143
14/05/2008,141.07001,142.2,140.46201,140.77,135.7976008,136.9568005,142.9129499,139.4715,142.1387551,136.8042449,58.92225672,59.92241138,NaN,NaN,NaN,NaN,NaN,NaN,-0.092196511,1.213653881,1.305850392,2325420317,64.12556054,64.27710761,5493228370,42.85714286,0
15/05/2008,141.03999,142.63,140.83,142.53,135.9716008,136.9141005,142.8969999,139.7455,142.4863207,137.0046793,64.13402193,60.01082436,NaN,NaN,NaN,NaN,NaN,NaN,0.022277862,1.33369772,1.311419858,2492347325,97.71167572,75.4592135,5641607933,100,0
16/05/2008,142.86,142.87,141.61,142.66,136.2036008,136.8594005,142.8781499,139.9545,142.9067767,137.0022233,64.49237837,60.11906635,NaN,NaN,NaN,NaN,NaN,NaN,0.089200671,1.422920696,1.333720026,2696584141,95.44469535,85.76064387,5777765810,100,14.28571429
19/05/2008,142.81,144.3,142.3,143.05,136.4704006,136.7976005,142.8553999,140.1795,143.3473601,137.0116399,65.60273475,60.49200404,NaN,NaN,NaN,NaN,65.60273475,NaN,0.139200162,1.507720229,1.368520066,2862288205,79.30467003,90.82034703,5736339794,100,7.142857143
20/05/2008,142.27,142.34,141,141.89,136.7482006,136.7210005,142.8458499,140.377,143.4529393,137.3010607,59.6298693,60.70598541,NaN,NaN,NaN,NaN,NaN,NaN,0.076736746,1.464440999,1.387704253,2683736205,60.0331675,78.26084429,5794968809,92.85714286,0
21/05/2008,141.81,142.12,139,139.49001,136.8860006,136.6392006,142.8122499,140.4655005,143.3247826,137.6062184,49.57339831,59.61606992,NaN,NaN,NaN,NaN,NaN,NaN,-0.13224997,1.222391791,1.35464176,2431011389,17.77794872,52.37192875,5621627126,85.71428571,0
22/05/2008,139.42999,140.17,139,139.50999,137.0490004,136.5613005,142.7709498,140.5249995,143.2495743,137.8004247,49.64952835,58.46374075,NaN,NaN,NaN,NaN,NaN,NaN,-0.267380966,1.020415553,1.287796519,2601831709,18.11948718,31.9768678,5599724165,78.57142857,35.71428571
23/05/2008,139.05,139.6631,137.52,137.64,137.1688006,136.4756004,142.7099998,140.426999,143.4066658,137.4473322,43.09224529,57.06984809,NaN,NaN,43.09224529,NaN,NaN,NaN,-0.469140893,0.701370403,1.170511296,2420395517,1.769911504,12.55578247,5438606524,71.42857143,100
27/05/2008,137.8,139,137.53,138.66,137.3498006,136.4129005,142.6763498,140.378499,143.4389599,137.3180381,47.18933971,55.74074383,NaN,NaN,NaN,NaN,NaN,NaN,-0.516584276,0.524780951,1.041365227,2588718333,16.81415929,12.23451933,5529065724,64.28571429,92.85714286
28/05/2008,139.17,140,138,139.3,137.5698006,136.3573005,142.6492998,140.389499,143.4327455,137.3462525,49.63930925,55.33876054,NaN,NaN,NaN,NaN,NaN,NaN,-0.487891291,0.431501112,0.919392404,2770006397,26.25368732,14.94591937,5583452144,57.14285714,85.71428571
29/05/2008,139.13,140.92999,139.08,140,137.6972006,136.3442005,142.6231498,140.4764995,143.3669066,137.5860924,52.24863117,55.21764947,NaN,NaN,NaN,NaN,NaN,NaN,-0.408040577,0.409341682,0.81738226,2943933581,36.57817109,26.54867257,5582512932,50,78.57142857
30/05/2008,140.47,140.74001,139.94,140.35001,137.8978006,136.3358006,142.6098499,140.438,143.3135705,137.5624295,53.54472986,55.25954315,NaN,NaN,NaN,NaN,NaN,NaN,-0.321716633,0.415236469,0.736953101,3061295517,41.74056047,34.85747296,5585448410,42.85714286,71.42857143
02/06/2008,139.83,139.86,138,138.89999,138.0342004,136.3357005,142.5991499,140.3075,143.2133642,137.4016358,47.76104895,54.53340644,NaN,NaN,NaN,NaN,NaN,NaN,-0.350001089,0.29945174,0.649452829,2880225645,20.35383481,32.89085546,5579605500,35.71428571,64.28571429
03/06/2008,139.3,139.62,137.23,138.09,138.1016004,136.3129005,142.5790998,140.1705,143.2197345,137.1212655,44.84690868,53.5947429,NaN,NaN,NaN,NaN,NaN,NaN,-0.40699421,0.140710067,0.547704277,2608175725,12.16407355,24.75282294,5503340459,28.57142857,100
04/06/2008,137.7,139.16,137.46001,138.02,138.1650002,136.2802006,142.5456498,139.969,143.0274061,136.9105939,44.59367995,52.57127313,NaN,NaN,NaN,NaN,NaN,NaN,-0.430841636,0.009152231,0.439993868,2361449357,11.17397454,14.56396097,5419161281,21.42857143,92.85714286
05/06/2008,138.58,140.89,138.32001,140.78,138.3166002,136.2865007,142.5263498,140.032,143.1026996,136.9613004,55.30882315,51.94090179,NaN,NaN,NaN,NaN,55.30882315,NaN,-0.251077899,0.126146494,0.377224393,2599316365,50.21216407,24.51673739,5636666054,14.28571429,85.71428571
06/06/2008,139.55,139.8,136.22,136.28999,138.3868,136.2366006,142.4831498,139.8884995,143.3519194,136.4250796,41.31179952,50.28514616,NaN,NaN,NaN,NaN,NaN,NaN,-0.415224584,-0.141806337,0.273418247,2215040141,0.866212871,20.75078383,5267415245,7.142857143,100
09/06/2008,136.86,137.5,135.41,136.62,138.4890002,136.2211006,142.4329998,139.7745,143.5006886,136.0483114,42.46430531,48.6324012,NaN,NaN,NaN,NaN,NaN,NaN,-0.477774022,-0.323799281,0.153974741,2443304013,17.46031746,22.84623147,5303456909,0,100
10/06/2008,135.67,137.10001,135.35001,135.94,138.5684002,136.2107006,142.3800998,139.5484995,143.6138248,135.4831742,40.69110303,47.27963218,NaN,NaN,NaN,NaN,NaN,NaN,-0.536732864,-0.516941339,0.019791525,2183069197,8.714783921,9.013771418,5218691738,0,100
11/06/2008,135.97,136.2592,133.92999,133.94,138.5150002,136.2158007,142.3081498,139.2214995,143.9349556,134.5080434,35.93783859,46.30566363,NaN,NaN,35.93783859,NaN,NaN,NaN,-0.673366464,-0.821916554,-0.14855009,1899004941,0.143,8.772700461,4937069068,0,100
12/06/2008,134.60001,135.87,133.52,134.45,138.4700002,136.2397007,142.2456498,138.9054995,143.9938308,133.8171682,37.92899846,45.46848292,NaN,NaN,NaN,NaN,NaN,NaN,-0.689805463,-1.010806919,-0.321001456,2151796685,12.55062422,7.136136049,4884359300,28.57142857,100
13/06/2008,135.17,136.52,134.418,136.14999,138.4522002,136.2940006,142.2077998,138.586499,143.5236273,133.6493707,44.15939298,45.54470776,NaN,NaN,NaN,NaN,NaN,NaN,-0.552532467,-1.01166704,-0.459134573,2396523741,35.49249054,16.06203826,5042928927,21.42857143,92.85714286
16/06/2008,135.55,136.92999,135.46001,136.23,138.4390002,136.3177006,142.1562498,138.264999,142.9290876,133.6009104,44.44204729,45.34847258,NaN,NaN,NaN,NaN,44.44204729,NaN,-0.428235855,-0.994429391,-0.566193537,2582357117,36.57224909,28.20512128,5051778255,14.28571429,85.71428571
17/06/2008,137.07001,137.12,135.37,135.57001,138.4112002,136.3235006,142.1033499,137.8909995,142.1415954,133.6404036,42.52966288,44.8406407,NaN,NaN,NaN,NaN,NaN,NaN,-0.364837456,-1.022240357,-0.657402901,2390613309,27.66548943,33.24340969,4903863795,7.142857143,78.57142857
18/06/2008,134.69,135.5235,133.71001,134.25,138.3598,136.3356007,142.0366499,137.5089995,141.6244392,133.3935598,38.92219092,43.88875211,NaN,NaN,NaN,NaN,NaN,NaN,-0.384221724,-1.137680055,-0.753458332,2123642749,9.905020353,24.71425296,4795881079,0,71.42857143
